family,variant,budget_pct,slice,split_count,decisions,selected_count,stable_positive_total,stable_positive_selected,coverage,stable_positive_recall,defer_precision,false_positive_rate,harmful_selection_rate,false_positive_correction_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,p95_delta_regret,selected_mean_delta_regret,selected_p95_delta_regret,mean_delta_miss,selected_mean_delta_miss,selected_disagreement,score_mean,score_p95,label
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,overall,2,8683,162,4,0,0.018660866134680657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651026897677792,0.9654482589066486,-0.0021671130772670452,0.0,-0.13895740710432314,0.0,-0.00011510128913443831,-0.009433962264150943,0.00034556913886940024,-3.353874729085325,-0.14457682850000086,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,stable_near_tie,2,1436,17,4,0,0.01140101763104958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9160198004180965,0.9160198004180965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.855496185137085,-1.5718346437500001,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,stable_positive_v2,2,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07481697383333333,0.09638595384999997,memory_agree_blend_hybrid
round13_shortlist,prototype_memory_agree_blend_hybrid,2.5,stable_positive_v2_committee,2,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07128869825,0.013459686324999992,memory_agree_blend_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,baseline_error_near_tie,1,144,1,4,0,0.006944444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,hard_near_tie,1,1489,1,4,0,0.000671591672263264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,high_headroom_near_tie,1,70,1,4,0,0.014285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,large_gap_control,1,1921,1,0,0,0.0005205622071837585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,overall,1,8683,9,4,0,0.0010365081193136013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,stable_near_tie,1,1436,1,4,0,0.0006963788300835655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,stable_positive_v2,1,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,stable_positive_v2_committee,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,baseline_error_near_tie,1,144,1,4,0,0.006944444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,hard_near_tie,1,1489,1,4,0,0.000671591672263264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,high_headroom_near_tie,1,70,1,4,0,0.014285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,large_gap_control,1,1921,5,0,0,0.0026028110359187923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,overall,1,8683,22,4,0,0.002533686513877692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9651042266497755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,stable_near_tie,1,1436,1,4,0,0.0006963788300835655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,stable_positive_v2,1,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,stable_positive_v2_committee,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,baseline_error_near_tie,1,144,2,4,0,0.013888888888888888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,hard_near_tie,1,1489,2,4,0,0.001343183344526528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,high_headroom_near_tie,1,70,2,4,0,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,large_gap_control,1,1921,10,0,0,0.0052056220718375845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,overall,1,8683,44,4,0,0.005067373027755384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9653345617874006,-0.0008909049073109138,0.0,-0.1758119843222878,0.0,0.0,0.0,0.00023033513762524472,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,stable_near_tie,1,1436,2,4,0,0.001392757660167131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,stable_positive_v2,1,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,stable_positive_v2_committee,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,baseline_error_near_tie,1,144,4,4,0,0.027777777777777776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,hard_near_tie,1,1489,4,4,0,0.002686366689053056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,high_headroom_near_tie,1,70,4,4,0,0.05714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,large_gap_control,1,1921,20,0,0,0.010411244143675169,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,overall,1,8683,66,4,0,0.007601059541633076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9653345617874006,-0.0008909049073109138,0.0,-0.11720798954819188,0.0,0.0,0.0,0.00023033513762524472,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,stable_near_tie,1,1436,4,4,0,0.002785515320334262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,stable_positive_v2,1,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,stable_positive_v2_committee,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,baseline_error_near_tie,1,144,6,4,0,0.041666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,hard_near_tie,1,1489,6,4,0,0.004029550033579583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,high_headroom_near_tie,1,70,6,4,0,0.08571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,large_gap_control,1,1921,22,0,0,0.011452368558042686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,overall,1,8683,73,4,0,0.008407232523321432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9653345617874006,-0.0008909049073109138,0.0,-0.10596886726274882,0.0,0.0,0.0,0.00023033513762524472,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,stable_near_tie,1,1436,6,4,0,0.004178272980501393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,stable_positive_v2,1,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,stable_positive_v2_committee,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,baseline_error_near_tie,1,144,6,4,0,0.041666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,hard_near_tie,1,1489,6,4,0,0.004029550033579583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,high_headroom_near_tie,1,70,6,4,0,0.08571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,large_gap_control,1,1921,22,0,0,0.011452368558042686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,overall,1,8683,73,4,0,0.008407232523321432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9653345617874006,-0.0008909049073109138,0.0,-0.10596886726274882,0.0,0.0,0.0,0.00023033513762524472,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,stable_near_tie,1,1436,6,4,0,0.004178272980501393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,stable_positive_v2,1,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,stable_positive_v2_committee,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,baseline_error_near_tie,1,144,6,4,0,0.041666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,hard_near_tie,1,1489,6,4,0,0.004029550033579583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,high_headroom_near_tie,1,70,6,4,0,0.08571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,large_gap_control,1,1921,22,0,0,0.011452368558042686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,overall,1,8683,73,4,0,0.008407232523321432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9653345617874006,-0.0008909049073109138,0.0,-0.10596886726274882,0.0,0.0,0.0,0.00023033513762524472,-3.709911036655188,-1.04248365,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,stable_near_tie,1,1436,6,4,0,0.004178272980501393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.79076560975766,-2.1256984250000004,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,stable_positive_v2,1,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588314,-1.1526385300000002,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,stable_positive_v2_committee,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831838000000001,-1.14391131,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.0,baseline_error_near_tie,1,144,6,4,0,0.041666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4497121035555556,-0.17617596450000056,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.0,hard_near_tie,1,1489,6,4,0,0.004029550033579583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7603897454076565,-2.2017465000000005,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.0,high_headroom_near_tie,1,70,6,4,0,0.08571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6831639387428572,0.051160514399999815,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.0,large_gap_control,1,1921,22,0,0,0.011452368558042686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9979177511712649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.343396983843311,-0.64301723,sharp_negative_tail_support_agree_mix_hybrid
